"job_id","job_code","job_title","job_status","department_id","end_client_id","vendor_id","location_id","assigned_recruiter_id","experience_required","employment_type","work_mode","bill_rate","bill_rate_type","min_salary","max_salary","opened_date","closed_date","job_age_days","total_applications","screening_count","submitted_to_client_count","interview_count","total_offers","total_hires","total_placements","placement_rate"
768,JOB-2026-00768,Data Analyst,Closed,6,2,13,17,3,3,Full-time,Onsite,88.54,Hourly,40863.00,84520.00,2026-06-23,2026-08-19,57,50,9,8,2,0,0,0,0.00
287,JOB-2026-00287,AI Engineer,Closed,2,5,13,19,4,8,Full-time,Onsite,88.95,Hourly,100696.00,147490.00,2026-01-06,2026-04-05,89,50,9,4,2,0,0,0,0.00
149,JOB-2026-00149,AI Engineer,Filled,6,5,15,10,4,5,Full-time,Remote,55.70,Hourly,62815.00,109942.00,2025-02-16,2025-03-05,17,50,13,1,3,0,0,0,0.00
122,JOB-2026-00122,Java Developer,Open,2,1,13,4,3,6,Contract-to-Hire,Remote,86.70,Hourly,85050.00,139937.00,2026-05-17,,88,50,11,3,5,0,2,0,0.00
375,JOB-2026-00375,Java Developer,Closed,2,6,16,13,4,2,Contract-to-Hire,Hybrid,74.82,Hourly,24622.00,46665.00,2025-08-29,2025-12-02,95,50,12,3,5,0,1,0,0.00
711,JOB-2026-00711,Senior Data Analyst,Open,2,10,11,19,1,8,Contract-to-Hire,Remote,114.95,Hourly,117704.00,153524.00,2026-06-15,,59,50,6,9,6,0,1,0,0.00
400,JOB-2026-00400,ML Engineer,Open,7,8,14,6,2,7,Contract-to-Hire,Onsite,95.33,Hourly,97293.00,125609.00,2025-07-31,,378,50,7,9,2,0,1,0,0.00
656,JOB-2026-00656,Java Developer,Closed,7,9,14,10,4,2,Full-time,Hybrid,95.08,Hourly,22880.00,72949.00,2026-03-15,2026-04-19,35,50,19,6,4,1,2,0,0.00
4,JOB-2026-00004,AI Engineer,Closed,7,3,13,7,3,5,Contract,Hybrid,61.36,Hourly,53265.00,88521.00,2025-04-14,2025-06-14,61,50,6,6,6,0,1,0,0.00
585,JOB-2026-00585,DevOps Engineer,Filled,6,5,14,19,2,6,Full-time,Remote,75.35,Hourly,64782.00,93360.00,2025-11-28,2026-03-13,105,50,11,6,6,1,1,0,0.00
142,JOB-2026-00142,AI Engineer,Filled,2,4,16,13,1,3,Contract-to-Hire,Hybrid,58.75,Hourly,32478.00,91402.00,2025-02-04,2025-02-25,21,49,14,2,4,1,1,0,0.00
520,JOB-2026-00520,Data Analyst,Filled,2,1,17,14,3,6,Contract,Onsite,61.92,Hourly,72426.00,129133.00,2026-04-10,2026-07-17,98,49,15,2,5,0,3,0,0.00
948,JOB-2026-00948,Data Scientist,Filled,6,8,12,4,4,6,Contract,Onsite,53.15,Hourly,62154.00,101964.00,2025-07-07,2025-10-04,89,49,13,1,5,1,2,0,0.00
183,JOB-2026-00183,Full Stack Developer,Filled,7,3,17,3,3,6,Full-time,Remote,68.83,Hourly,60030.00,108066.00,2025-07-27,2025-09-18,53,49,14,6,2,0,4,0,0.00
467,JOB-2026-00467,Business Analyst,Open,7,4,14,20,3,4,Full-time,Onsite,117.38,Hourly,42392.00,68636.00,2026-07-25,,19,49,6,5,6,1,2,0,0.00
642,JOB-2026-00642,Data Scientist,Open,7,3,16,3,4,3,Full-time,Remote,47.46,Hourly,44430.00,89472.00,2026-05-04,,101,49,12,8,7,1,1,0,0.00
734,JOB-2026-00734,Full Stack Developer,Filled,2,22,11,2,2,3,Contract-to-Hire,Hybrid,41.91,Hourly,34098.00,62014.00,2026-03-05,2026-05-19,75,49,7,7,5,0,3,0,0.00
926,JOB-2026-00926,Data Analyst,Closed,6,22,11,17,3,3,Contract-to-Hire,Onsite,71.77,Hourly,44490.00,66849.00,2025-08-02,2025-09-30,59,49,9,3,5,1,1,0,0.00
267,JOB-2026-00267,Senior Data Analyst,Open,6,3,17,18,3,5,Full-time,Onsite,86.00,Hourly,50970.00,101065.00,2025-12-06,,250,49,10,11,4,0,0,0,0.00
958,JOB-2026-00958,Senior Data Analyst,Open,2,6,12,12,2,6,Contract-to-Hire,Remote,55.35,Hourly,73182.00,110958.00,2025-10-23,,294,49,17,7,4,1,1,0,0.00
154,JOB-2026-00154,AI Engineer,Closed,6,1,16,6,1,5,Contract,Hybrid,79.99,Hourly,53300.00,75376.00,2025-04-06,2025-06-20,75,49,14,8,6,4,4,0,0.00
880,JOB-2026-00880,Data Analyst,Open,7,7,16,7,3,3,Contract-to-Hire,Remote,98.93,Hourly,33480.00,92719.00,2025-09-10,,337,49,9,7,5,0,1,0,0.00
75,JOB-2026-00075,DevOps Engineer,Closed,6,8,16,3,4,5,Contract,Hybrid,65.77,Hourly,68760.00,90801.00,2025-03-04,2025-04-01,28,49,11,7,4,0,1,0,0.00
596,JOB-2026-00596,DevOps Engineer,Closed,7,4,11,4,3,7,Contract,Hybrid,48.80,Hourly,79401.00,126905.00,2025-06-07,2025-09-07,92,49,13,5,5,1,2,0,0.00
782,JOB-2026-00782,Senior Data Analyst,Open,2,21,15,1,3,5,Contract-to-Hire,Onsite,52.75,Hourly,59670.00,92994.00,2026-03-24,,142,49,10,10,3,0,3,0,0.00
925,JOB-2026-00925,Data Scientist,Filled,6,9,17,16,3,4,Contract-to-Hire,Hybrid,93.57,Hourly,56400.00,97336.00,2025-11-27,2025-12-14,17,49,7,2,3,1,3,0,0.00
815,JOB-2026-00815,ML Engineer,Open,6,4,12,15,4,4,Contract,Remote,82.95,Hourly,46224.00,70396.00,2025-05-16,,454,49,8,5,5,0,1,0,0.00
73,JOB-2026-00073,Data Scientist,Open,6,3,11,5,1,7,Contract-to-Hire,Onsite,68.66,Hourly,70161.00,108332.00,2025-05-29,,441,49,4,2,6,0,1,0,0.00
550,JOB-2026-00550,Data Analyst,Filled,7,1,11,4,3,2,Contract,Remote,113.37,Hourly,27566.00,72545.00,2025-12-18,2026-02-21,65,49,9,6,5,0,2,0,0.00
171,JOB-2026-00171,AI Engineer,Open,6,5,17,19,1,6,Contract-to-Hire,Onsite,103.96,Hourly,89106.00,137257.00,2026-02-03,,191,49,4,5,10,1,3,0,0.00
387,JOB-2026-00387,Senior Data Analyst,Closed,6,22,13,7,3,4,Contract-to-Hire,Onsite,41.90,Hourly,53472.00,79874.00,2026-06-22,2026-08-04,43,49,9,5,4,0,2,0,0.00
338,JOB-2026-00338,DevOps Engineer,Open,7,4,15,18,4,8,Contract-to-Hire,Remote,41.72,Hourly,86520.00,127193.00,2026-05-12,,93,49,15,6,1,1,3,0,0.00
527,JOB-2026-00527,Data Scientist,Open,2,9,17,5,2,5,Contract,Remote,64.69,Hourly,73940.00,122503.00,2026-06-10,,64,49,6,8,8,1,1,0,0.00
936,JOB-2026-00936,Full Stack Developer,Filled,6,3,13,14,3,6,Contract,Remote,86.42,Hourly,86766.00,117507.00,2026-01-18,2026-04-12,84,49,8,6,4,0,1,0,0.00
807,JOB-2026-00807,Senior Java Developer,Filled,6,7,16,5,3,5,Full-time,Remote,103.64,Hourly,54240.00,83807.00,2025-09-26,2025-11-26,61,49,9,10,7,0,1,0,0.00
800,JOB-2026-00800,AI Engineer,Open,7,21,16,17,3,6,Contract-to-Hire,Hybrid,82.60,Hourly,89454.00,127730.00,2025-11-24,,262,48,7,6,2,2,3,0,0.00
365,JOB-2026-00365,DevOps Engineer,Open,7,1,15,7,1,5,Full-time,Onsite,68.03,Hourly,68065.00,95775.00,2025-10-07,,310,48,8,4,5,1,2,0,0.00
524,JOB-2026-00524,Senior Data Analyst,Filled,6,2,16,18,1,5,Contract-to-Hire,Hybrid,63.59,Hourly,52535.00,101496.00,2025-02-26,2025-03-21,23,48,14,5,6,0,2,0,0.00
493,JOB-2026-00493,AI Engineer,Closed,2,8,17,1,3,4,Contract,Onsite,51.65,Hourly,57352.00,104989.00,2025-08-22,2025-10-28,67,48,13,5,6,0,3,0,0.00
965,JOB-2026-00965,ML Engineer,Open,2,10,12,8,2,7,Full-time,Hybrid,48.59,Hourly,77140.00,103410.00,2025-09-10,,337,48,15,4,6,0,2,0,0.00
781,JOB-2026-00781,Data Scientist,Filled,7,7,12,1,4,4,Full-time,Hybrid,51.80,Hourly,50916.00,74441.00,2025-04-03,2025-06-15,73,48,8,9,5,0,2,0,0.00
270,JOB-2026-00270,Data Scientist,Open,7,1,15,18,4,5,Full-time,Remote,115.76,Hourly,65280.00,86010.00,2026-07-21,,23,48,7,10,2,0,0,0,0.00
318,JOB-2026-00318,Senior Data Analyst,Open,2,23,16,2,1,5,Contract-to-Hire,Remote,91.57,Hourly,56455.00,109217.00,2025-04-04,,496,48,5,9,5,0,1,0,0.00
470,JOB-2026-00470,ML Engineer,Open,7,8,17,18,2,6,Full-time,Hybrid,90.93,Hourly,72960.00,126840.00,2025-11-17,,269,48,9,3,7,1,1,0,0.00
324,JOB-2026-00324,Data Analyst,Filled,6,9,11,10,1,4,Full-time,Remote,115.57,Hourly,58284.00,105543.00,2026-01-13,2026-03-03,49,48,10,4,4,1,4,0,0.00
861,JOB-2026-00861,Senior Data Analyst,Filled,2,9,12,1,3,6,Contract,Onsite,57.96,Hourly,88020.00,113407.00,2025-11-28,2026-01-13,46,48,13,5,9,1,1,0,0.00
333,JOB-2026-00333,Senior Java Developer,Closed,6,10,12,8,2,10,Full-time,Remote,61.30,Hourly,110680.00,139518.00,2026-05-08,2026-08-14,98,48,14,7,4,1,2,0,0.00
340,JOB-2026-00340,ML Engineer,Open,6,7,15,14,2,5,Full-time,Remote,85.83,Hourly,56210.00,98609.00,2026-02-07,,187,48,9,5,4,1,1,0,0.00
249,JOB-2026-00249,DevOps Engineer,Open,7,5,11,18,2,6,Contract,Hybrid,70.29,Hourly,84366.00,115205.00,2025-03-18,,513,48,7,6,5,0,0,0,0.00
786,JOB-2026-00786,Data Analyst,Closed,7,8,17,12,1,4,Contract-to-Hire,Hybrid,98.61,Hourly,53816.00,85580.00,2025-06-17,2025-07-15,28,48,5,8,3,2,1,0,0.00
840,JOB-2026-00840,ML Engineer,Filled,6,8,16,5,2,5,Contract-to-Hire,Remote,81.18,Hourly,63225.00,118613.00,2026-01-10,2026-03-27,76,48,7,4,7,2,2,0,0.00
801,JOB-2026-00801,ML Engineer,Closed,2,23,14,4,2,7,Full-time,Hybrid,86.41,Hourly,78995.00,110635.00,2026-02-14,2026-04-12,57,47,8,8,4,0,1,0,0.00
434,JOB-2026-00434,Data Analyst,Filled,6,2,17,20,1,5,Contract,Onsite,87.01,Hourly,54870.00,91451.00,2025-02-14,2025-06-05,111,47,8,1,4,0,1,0,0.00
964,JOB-2026-00964,Java Developer,Filled,7,23,17,7,4,3,Contract,Remote,89.30,Hourly,33726.00,55230.00,2026-07-21,2026-08-26,36,47,14,6,3,0,0,0,0.00
297,JOB-2026-00297,AI Engineer,Filled,6,8,15,18,1,7,Full-time,Onsite,107.84,Hourly,90412.00,120635.00,2025-04-20,2025-07-28,99,47,16,3,5,0,1,0,0.00
886,JOB-2026-00886,Full Stack Developer,Open,7,9,13,4,1,3,Contract-to-Hire,Hybrid,45.21,Hourly,36039.00,95469.00,2026-06-26,,48,47,11,8,4,0,3,0,0.00
934,JOB-2026-00934,Data Analyst,Closed,7,21,11,10,3,5,Full-time,Onsite,78.33,Hourly,67710.00,118230.00,2026-02-27,2026-03-19,20,47,7,4,6,0,2,0,0.00
85,JOB-2026-00085,Senior Java Developer,Filled,2,8,17,3,3,7,Full-time,Hybrid,107.56,Hourly,76601.00,123145.00,2025-01-22,2025-04-26,94,47,12,8,5,2,2,0,0.00
353,JOB-2026-00353,Business Analyst,Closed,7,3,16,20,3,6,Full-time,Onsite,95.32,Hourly,74664.00,116363.00,2025-03-31,2025-05-07,37,47,11,6,6,0,2,0,0.00
827,JOB-2026-00827,Business Analyst,Closed,6,8,17,17,1,7,Contract,Remote,113.04,Hourly,71323.00,100515.00,2025-05-03,2025-08-29,118,47,7,6,6,1,1,0,0.00
305,JOB-2026-00305,Business Analyst,Open,7,6,16,9,3,6,Contract,Onsite,91.57,Hourly,79890.00,104565.00,2025-03-23,,508,47,11,7,1,0,2,0,0.00
685,JOB-2026-00685,AI Engineer,Filled,2,1,16,14,4,4,Contract,Onsite,41.67,Hourly,50324.00,74875.00,2025-06-20,2025-07-23,33,47,11,9,4,0,2,0,0.00
816,JOB-2026-00816,AI Engineer,Open,7,10,12,10,4,6,Full-time,Hybrid,40.77,Hourly,65718.00,114678.00,2025-03-27,,504,47,11,4,6,0,2,0,0.00
539,JOB-2026-00539,AI Engineer,Open,2,4,16,9,3,3,Contract-to-Hire,Onsite,99.62,Hourly,32913.00,57588.00,2026-01-04,,221,47,6,5,6,1,1,0,0.00
404,JOB-2026-00404,Java Developer,Filled,7,7,12,16,1,3,Full-time,Onsite,78.75,Hourly,32706.00,74079.00,2025-08-22,2025-10-01,40,47,12,8,2,0,2,0,0.00
1,JOB-2026-00001,Senior Data Analyst,Open,2,22,15,19,1,4,Contract-to-Hire,Onsite,42.54,Hourly,49012.00,85061.00,2025-08-17,,361,47,7,4,8,0,4,0,0.00
719,JOB-2026-00719,AI Engineer,Filled,2,1,12,21,4,5,Contract-to-Hire,Hybrid,116.24,Hourly,72645.00,106457.00,2025-05-06,2025-06-08,33,47,10,4,7,1,1,0,0.00
562,JOB-2026-00562,AI Engineer,Closed,2,4,13,3,4,6,Contract,Hybrid,71.86,Hourly,68670.00,128375.00,2025-09-12,2025-12-17,96,47,5,3,7,0,4,0,0.00
641,JOB-2026-00641,Senior Data Analyst,Open,7,23,14,5,3,6,Contract-to-Hire,Hybrid,93.97,Hourly,60414.00,103787.00,2025-10-17,,300,47,8,8,7,1,0,0,0.00
455,JOB-2026-00455,Senior Data Analyst,Filled,6,7,17,8,2,6,Contract,Hybrid,85.68,Hourly,89568.00,129096.00,2025-03-07,2025-04-02,26,47,11,6,10,0,1,0,0.00
625,JOB-2026-00625,Business Analyst,Closed,7,7,11,1,2,3,Full-time,Hybrid,47.98,Hourly,31704.00,61109.00,2025-03-15,2025-06-20,97,47,7,3,7,0,2,0,0.00
744,JOB-2026-00744,DevOps Engineer,Closed,7,22,12,14,1,8,Contract,Onsite,61.05,Hourly,94032.00,114241.00,2026-03-21,2026-05-01,41,47,8,4,5,0,2,0,0.00
923,JOB-2026-00923,AI Engineer,Open,6,2,14,18,4,3,Contract,Onsite,81.97,Hourly,38853.00,82254.00,2025-12-13,,243,47,9,4,3,1,2,0,0.00
188,JOB-2026-00188,ML Engineer,Closed,2,7,13,8,1,9,Contract-to-Hire,Remote,70.87,Hourly,91971.00,131739.00,2025-07-30,2025-11-17,110,46,10,3,6,0,3,0,0.00
130,JOB-2026-00130,Full Stack Developer,Open,7,23,11,18,2,6,Contract-to-Hire,Hybrid,97.85,Hourly,69798.00,108622.00,2025-11-25,,261,46,9,5,1,0,3,0,0.00
325,JOB-2026-00325,DevOps Engineer,Closed,7,9,16,4,4,6,Full-time,Remote,86.13,Hourly,69312.00,101968.00,2026-06-23,2026-07-30,37,46,11,3,3,0,0,0,0.00
330,JOB-2026-00330,Full Stack Developer,Open,6,22,17,3,4,4,Contract-to-Hire,Remote,113.75,Hourly,55996.00,113759.00,2025-04-08,,492,46,8,9,3,0,2,0,0.00
120,JOB-2026-00120,Senior Data Analyst,Filled,2,3,11,12,4,7,Contract-to-Hire,Hybrid,84.63,Hourly,98910.00,148424.00,2026-07-18,2026-08-17,30,46,9,3,3,0,1,0,0.00
788,JOB-2026-00788,Business Analyst,Filled,7,2,17,14,2,5,Contract,Remote,100.77,Hourly,70560.00,114993.00,2026-04-30,2026-06-30,61,46,8,13,5,0,2,0,0.00
554,JOB-2026-00554,AI Engineer,Filled,2,7,15,11,1,8,Full-time,Remote,84.96,Hourly,84136.00,118591.00,2025-04-09,2025-04-29,20,46,4,3,8,2,6,0,0.00
689,JOB-2026-00689,Senior Java Developer,Open,6,5,16,17,4,7,Contract-to-Hire,Hybrid,61.22,Hourly,81830.00,107680.00,2025-07-18,,391,46,11,6,5,0,2,0,0.00
683,JOB-2026-00683,Data Analyst,Closed,6,2,15,9,1,3,Full-time,Onsite,110.61,Hourly,32727.00,67117.00,2025-04-28,2025-06-12,45,46,14,5,1,1,3,0,0.00
177,JOB-2026-00177,AI Engineer,Closed,7,23,17,7,2,5,Full-time,Hybrid,87.03,Hourly,51320.00,100793.00,2025-09-27,2025-10-27,30,46,8,8,2,0,0,0,0.00
663,JOB-2026-00663,Senior Java Developer,Open,2,10,17,4,1,7,Contract-to-Hire,Onsite,114.18,Hourly,72961.00,110981.00,2025-03-26,,505,46,9,2,6,0,2,0,0.00
43,JOB-2026-00043,AI Engineer,Open,7,7,16,10,2,8,Full-time,Onsite,86.52,Hourly,111200.00,163366.00,2026-04-04,,131,46,5,8,7,2,1,0,0.00
481,JOB-2026-00481,Java Developer,Open,6,21,11,18,4,3,Contract-to-Hire,Remote,40.47,Hourly,35187.00,67316.00,2025-03-22,,509,46,13,5,4,0,1,0,0.00
491,JOB-2026-00491,DevOps Engineer,Filled,7,3,16,15,3,3,Full-time,Remote,79.87,Hourly,42465.00,69373.00,2025-06-21,2025-08-21,61,46,12,4,4,0,3,0,0.00
25,JOB-2026-00025,AI Engineer,Filled,6,21,17,1,3,6,Contract,Hybrid,110.16,Hourly,76134.00,114392.00,2025-03-13,2025-05-18,66,46,14,4,2,2,3,0,0.00
504,JOB-2026-00504,Java Developer,Filled,7,8,16,5,4,5,Contract-to-Hire,Onsite,66.02,Hourly,69465.00,129160.00,2025-05-16,2025-09-05,112,46,6,6,4,2,4,0,0.00
217,JOB-2026-00217,Full Stack Developer,Open,6,21,16,7,4,4,Full-time,Hybrid,42.06,Hourly,41784.00,85431.00,2025-01-04,,586,46,8,9,4,0,0,0,0.00
579,JOB-2026-00579,Business Analyst,Filled,6,21,16,8,4,6,Contract-to-Hire,Remote,60.73,Hourly,63174.00,105667.00,2026-01-22,2026-03-26,63,46,7,11,3,0,2,0,0.00
576,JOB-2026-00576,Senior Data Analyst,Filled,2,23,17,5,1,7,Full-time,Remote,103.75,Hourly,86849.00,146640.00,2025-07-19,2025-10-15,88,46,6,7,5,1,1,0,0.00
574,JOB-2026-00574,Data Analyst,Closed,2,21,16,17,4,6,Full-time,Remote,92.82,Hourly,66036.00,120811.00,2025-10-14,2026-01-16,94,46,12,7,1,0,2,0,0.00
521,JOB-2026-00521,Data Analyst,Open,7,7,12,3,3,3,Contract,Remote,104.61,Hourly,31152.00,69366.00,2026-03-07,,159,46,12,5,2,1,2,0,0.00
687,JOB-2026-00687,Data Scientist,Filled,2,5,16,9,4,3,Contract,Hybrid,76.70,Hourly,32457.00,72419.00,2025-12-10,2026-03-04,84,45,14,8,3,0,1,0,0.00
59,JOB-2026-00059,Data Scientist,Closed,7,1,16,14,2,7,Full-time,Hybrid,117.60,Hourly,103838.00,145595.00,2025-04-13,2025-06-25,73,45,10,3,1,1,2,0,0.00
429,JOB-2026-00429,Java Developer,Filled,7,9,12,4,2,5,Contract-to-Hire,Hybrid,100.21,Hourly,64580.00,87772.00,2025-10-24,2025-11-17,24,45,10,4,6,0,2,0,0.00
580,JOB-2026-00580,Java Developer,Open,6,6,14,10,1,7,Contract,Remote,87.20,Hourly,103957.00,136288.00,2025-04-29,,471,45,12,6,2,0,1,0,0.00
597,JOB-2026-00597,Java Developer,Open,6,4,14,4,1,4,Full-time,Hybrid,82.12,Hourly,48952.00,78541.00,2025-08-20,,358,45,6,5,2,0,3,0,0.00
412,JOB-2026-00412,Java Developer,Open,2,6,12,21,1,3,Full-time,Remote,98.99,Hourly,43731.00,68122.00,2026-07-29,,15,45,10,4,2,1,2,0,0.00
119,JOB-2026-00119,Full Stack Developer,Filled,6,6,17,12,4,5,Full-time,Hybrid,72.05,Hourly,71980.00,92515.00,2025-04-21,2025-08-07,108,45,11,7,1,0,1,0,0.00
997,JOB-2026-00997,Data Analyst,Filled,6,23,16,15,3,2,Contract,Hybrid,105.26,Hourly,24130.00,69660.00,2025-07-11,2025-09-14,65,45,6,6,7,0,0,0,0.00
146,JOB-2026-00146,Java Developer,Filled,7,1,13,20,4,7,Contract-to-Hire,Onsite,43.16,Hourly,74529.00,124006.00,2026-01-15,2026-02-23,39,45,8,6,4,1,1,0,0.00
202,JOB-2026-00202,Senior Java Developer,Open,6,23,12,1,1,8,Contract,Onsite,106.43,Hourly,116432.00,172484.00,2025-09-13,,334,45,9,7,3,0,1,0,0.00
989,JOB-2026-00989,Java Developer,Closed,6,6,13,10,1,2,Contract,Onsite,78.92,Hourly,27136.00,73738.00,2026-03-19,2026-04-06,18,45,12,6,4,0,3,0,0.00
777,JOB-2026-00777,ML Engineer,Open,6,2,15,16,2,4,Contract,Onsite,77.38,Hourly,56816.00,90625.00,2025-09-22,,325,45,9,4,7,0,2,0,0.00
729,JOB-2026-00729,Data Analyst,Filled,2,23,15,7,3,2,Contract-to-Hire,Remote,106.46,Hourly,29978.00,63837.00,2025-11-17,2026-02-05,80,45,8,5,2,1,1,0,0.00
488,JOB-2026-00488,AI Engineer,Open,2,8,11,16,4,5,Full-time,Onsite,58.78,Hourly,53530.00,105176.00,2025-05-13,,457,45,6,6,3,0,1,0,0.00
131,JOB-2026-00131,Data Scientist,Filled,2,5,15,11,1,3,Contract,Remote,76.35,Hourly,39756.00,92221.00,2025-07-10,2025-07-26,16,45,8,7,1,0,0,0,0.00
140,JOB-2026-00140,DevOps Engineer,Closed,2,4,17,1,1,4,Contract,Remote,77.04,Hourly,51392.00,79166.00,2025-07-02,2025-10-18,108,45,6,7,7,0,1,0,0.00
167,JOB-2026-00167,Java Developer,Closed,2,9,15,15,2,5,Full-time,Hybrid,71.29,Hourly,54335.00,75026.00,2025-04-11,2025-07-01,81,45,12,4,2,1,1,0,0.00
233,JOB-2026-00233,DevOps Engineer,Open,7,23,15,11,2,4,Contract-to-Hire,Onsite,47.14,Hourly,49624.00,76020.00,2026-04-28,,107,45,9,7,4,0,0,0,0.00
213,JOB-2026-00213,Java Developer,Open,6,22,11,9,3,3,Contract,Onsite,97.63,Hourly,32178.00,74181.00,2026-04-03,,132,45,14,6,3,0,2,0,0.00
370,JOB-2026-00370,Java Developer,Closed,2,10,12,16,2,6,Contract,Hybrid,45.28,Hourly,63486.00,103285.00,2026-06-30,2026-08-14,45,45,8,6,3,0,1,0,0.00
460,JOB-2026-00460,Senior Java Developer,Closed,7,22,14,6,1,5,Contract-to-Hire,Hybrid,60.88,Hourly,61220.00,86469.00,2026-05-19,2026-07-15,57,45,9,4,6,0,3,0,0.00
456,JOB-2026-00456,DevOps Engineer,Filled,2,6,17,8,4,5,Full-time,Remote,57.44,Hourly,70330.00,96244.00,2025-09-01,2025-10-26,55,45,8,3,7,0,2,0,0.00
160,JOB-2026-00160,DevOps Engineer,Open,6,7,17,18,1,3,Full-time,Hybrid,85.76,Hourly,44670.00,103863.00,2025-11-29,,257,45,11,3,6,0,3,0,0.00
716,JOB-2026-00716,DevOps Engineer,Open,2,8,12,2,3,7,Full-time,Onsite,67.97,Hourly,72625.00,93601.00,2025-09-13,,334,45,8,8,3,0,0,0,0.00
358,JOB-2026-00358,AI Engineer,Open,7,9,13,4,1,3,Contract,Onsite,66.66,Hourly,34944.00,73400.00,2025-09-18,,329,45,5,8,2,1,3,0,0.00
655,JOB-2026-00655,Data Analyst,Filled,2,22,14,14,4,4,Contract-to-Hire,Hybrid,68.14,Hourly,51920.00,72981.00,2025-11-06,2025-12-06,30,45,9,6,5,2,2,0,0.00
913,JOB-2026-00913,Full Stack Developer,Filled,2,5,12,17,2,8,Contract,Onsite,104.29,Hourly,83912.00,127070.00,2025-04-19,2025-07-20,92,45,7,5,4,0,0,0,0.00
820,JOB-2026-00820,Full Stack Developer,Open,6,3,12,6,4,3,Contract-to-Hire,Remote,88.81,Hourly,37374.00,97319.00,2025-08-04,,374,45,9,7,4,0,3,0,0.00
79,JOB-2026-00079,ML Engineer,Open,2,21,14,4,2,8,Contract-to-Hire,Remote,107.63,Hourly,100472.00,143517.00,2025-04-17,,483,45,9,5,5,0,0,0,0.00
121,JOB-2026-00121,Data Analyst,Closed,2,9,12,20,3,2,Contract-to-Hire,Hybrid,53.00,Hourly,20636.00,49616.00,2025-12-08,2026-03-10,92,45,8,4,3,0,4,0,0.00
137,JOB-2026-00137,Data Scientist,Open,2,10,14,17,1,4,Contract-to-Hire,Onsite,104.70,Hourly,50748.00,104849.00,2026-03-29,,137,44,11,7,3,1,2,0,0.00
147,JOB-2026-00147,DevOps Engineer,Open,6,4,16,16,1,4,Full-time,Hybrid,95.65,Hourly,55708.00,89397.00,2025-12-07,,249,44,8,6,3,0,0,0,0.00
161,JOB-2026-00161,ML Engineer,Open,2,5,14,12,1,6,Contract,Onsite,115.54,Hourly,84234.00,113797.00,2025-03-06,,525,44,13,7,6,0,0,0,0.00
572,JOB-2026-00572,Data Analyst,Closed,2,23,13,16,4,6,Full-time,Remote,88.35,Hourly,62052.00,88398.00,2025-08-05,2025-10-25,81,44,11,2,3,0,3,0,0.00
794,JOB-2026-00794,Data Analyst,Filled,2,3,13,20,1,4,Contract,Hybrid,112.78,Hourly,58784.00,109777.00,2025-08-09,2025-12-01,114,44,1,6,4,0,2,0,0.00
718,JOB-2026-00718,DevOps Engineer,Closed,2,1,13,20,4,5,Contract-to-Hire,Hybrid,62.38,Hourly,60000.00,114527.00,2025-10-01,2025-10-29,28,44,13,1,5,1,1,0,0.00
927,JOB-2026-00927,Business Analyst,Open,6,4,17,11,3,4,Contract,Remote,66.16,Hourly,48704.00,105159.00,2026-01-19,,206,44,11,5,2,0,2,0,0.00
214,JOB-2026-00214,Data Scientist,Open,2,8,17,6,2,6,Contract,Remote,45.90,Hourly,84234.00,129053.00,2025-12-26,,230,44,11,4,2,0,2,0,0.00
531,JOB-2026-00531,Data Analyst,Filled,6,6,11,7,1,6,Full-time,Hybrid,62.73,Hourly,65658.00,94990.00,2025-10-25,2026-02-14,112,44,7,3,9,1,4,0,0.00
438,JOB-2026-00438,Data Analyst,Closed,7,5,16,8,4,2,Contract,Hybrid,72.58,Hourly,25374.00,77729.00,2025-04-29,2025-08-16,109,44,8,7,3,0,4,0,0.00
950,JOB-2026-00950,DevOps Engineer,Filled,6,6,14,17,4,8,Contract,Onsite,112.53,Hourly,107672.00,132058.00,2025-03-08,2025-06-16,100,44,4,11,3,0,1,0,0.00
443,JOB-2026-00443,Full Stack Developer,Open,2,23,11,4,4,7,Contract-to-Hire,Remote,76.01,Hourly,85001.00,140550.00,2025-12-18,,238,44,6,7,4,0,4,0,0.00
753,JOB-2026-00753,Java Developer,Open,2,5,16,13,4,5,Contract,Hybrid,74.36,Hourly,70985.00,92520.00,2025-11-06,,280,44,8,6,3,1,1,0,0.00
710,JOB-2026-00710,DevOps Engineer,Filled,2,1,12,9,3,5,Full-time,Onsite,96.26,Hourly,54130.00,81858.00,2026-05-26,2026-07-22,57,44,9,4,6,0,1,0,0.00
125,JOB-2026-00125,Data Analyst,Closed,2,6,12,18,4,3,Contract-to-Hire,Hybrid,83.70,Hourly,42747.00,76335.00,2026-07-29,2026-09-30,63,44,6,7,4,0,2,0,0.00
480,JOB-2026-00480,DevOps Engineer,Open,7,7,16,11,3,3,Contract,Onsite,97.93,Hourly,32799.00,83134.00,2025-07-03,,406,44,11,7,3,0,0,0,0.00
812,JOB-2026-00812,Java Developer,Filled,2,23,11,12,2,3,Contract,Onsite,76.75,Hourly,37599.00,71127.00,2025-08-18,2025-12-04,108,44,10,8,3,0,2,0,0.00
973,JOB-2026-00973,Data Scientist,Open,2,9,12,1,2,7,Contract-to-Hire,Hybrid,108.43,Hourly,77112.00,127424.00,2026-07-21,,23,44,12,10,4,0,1,0,0.00
